Date,Turtle,Loc_ID,Profile_ID,Size_ID,R_ID,Cap_ID,Pit_ID
8/3/2004,302.001,63,55,1013,9,12,113912590A
9/16/2004,303.001,63,55,1014,9,15,113917147A
8/3/2004,304.001,87,98,1015,389,12,114414633A
9/16/2004,305.001,87,23,1016,390,12,115113556A
9/16/2004,306.001,87,23,1017,391,12,113979316A
9/19/2004,307.001,63,75,1018,237,12,115134124A
9/16/2004,308.001,87,23,1019,392,12,113919152A
8/3/2004,309.001,87,23,1020,393,12,115121574A
8/3/2004,310.001,63,23,1021,394,12,113874792A
9/28/2003,311.001,63,23,1022,9,12,430E530F35
9/19/2004,311.002,63,23,1023,237,20,430E530F35
6/16/1997,312.001,57,55,1024,395,21,115125394A
6/21/1997,313.001,57,27,1025,69,21,115122255A
6/27/1997,314.001,57,55,1026,69,21,115116586A
6/28/1997,315.001,57,27,1027,69,12,115113790A
7/21/2004,315.002,86,6,1028,9,20,115113790A
7/1/1997,316.001,57,23,1029,69,21,115127612A
8/27/2003,317.001,85,23,1030,396,21,435F681D3B
9/2/2003,318.001,85,23,1031,9,21,431061247C
6/21/2004,319.001,86,23,1032,397,21,431061601F
7/11/2004,320.001,86,21,1033,398,21,115114177A
9/4/2004,321.001,86,23,1034,9,12,113924334A
9/4/2004,322.001,86,22,1035,9,12,115127247A
6/30/1997,323.001,57,55,1036,69,12,115147525A
6/25/2004,323.002,89,55,1037,9,3,115147525A
8/17/2003,324.001,1,55,1038,9,1,43104A3605
7/11/2004,324.002,86,55,1039,9,20,43104A3605
6/21/2004,325.001,86,55,1040,399,12,43154D7E7D
7/11/2004,325.002,86,55,1041,400,20,43154D7E7D
6/9/2001,326.001,57,5,1042,401,12,115132622A
6/25/2004,326.002,86,55,1043,402,20,115132622A
8/14/2004,326.003,86,55,1044,9,20,115132622A
7/9/2004,327.001,86,23,1045,403,12,115115767A
9/4/2004,327.002,86,23,1046,9,20,115115767A
7/7/2004,328.001,86,23,1047,404,12,115119474A
7/23/2004,328.002,86,11,1048,9,20,115119474A
9/4/2004,328.003,86,23,1049,9,20,115119474A
9/16/2004,328.004,86,23,1050,405,20,115119474A
9/26/2004,329.001,86,6,1051,406,20,43152C554D
6/5/1997,330.001,39,55,1052,69,12,115109194A
6/11/1997,331.001,39,55,1053,69,12,113674093A
6/13/1997,332.001,39,55,165,407,12,115145627A
6/14/1997,333.001,39,25,1054,69,12,115126360A
6/20/1997,334.001,39,55,1055,408,12,115111270A
6/21/1997,335.001,39,55,1056,69,12,115125330A
6/28/1997,336.001,39,27,1057,69,12,113918552A
6/28/1997,337.001,39,55,1058,409,12,115133152A
7/13/1997,338.001,90,55,1059,69,12,115147333A
7/22/2011,338.001,27,18,1060,90,6,115147333A
9/4/2004,339.001,31,55,1061,9,12,114471391A
6/6/1997,340.001,39,23,1062,410,12,113935273A
6/7/1997,341.001,39,44,1063,69,12,114457124A
6/20/1997,342.001,39,23,1064,408,12,113775261A
6/20/1997,343.001,39,23,1065,411,12,113916663A
8/3/2004,343.001,87,23,1066,412,20,113916663A
9/19/2004,343.001,63,23,1067,413,20,113916663A
6/28/1997,344.001,39,44,1068,69,12,115124515A
6/28/1997,345.001,39,21,1069,414,12,115125113A
6/29/1997,346.001,39,23,165,69,12,115133444A
7/10/1997,347.001,39,99,1070,69,12,113931133A
7/12/1997,348.001,39,21,1071,69,12,115112725A
7/13/1997,349.001,39,44,1072,69,12,113872453A
8/3/1997,350.001,39,23,1073,69,12,113934693A
9/4/2004,351.001,31,23,1074,415,12,114409340A
9/16/2004,352.001,31,10,1075,9,12,115113615A
9/16/2004,353.001,31,23,1076,9,12,115123316A
9/26/2004,354.001,31,23,1077,416,12,114979493A
7/12/1997,355.001,39,55,1078,69,12,115109321A
6/8/2001,355.002,91,5,1079,417,33,115109321A
6/25/1997,356.001,57,55,1080,418,21,113924367A
9/6/2001,356.002,39,5,1081,419,20,113924367A
6/5/1997,357.001,39,55,1082,420,12,114467527A
9/28/2003,357.002,31,55,1083,421,20,114467527A
6/25/2004,357.003,31,55,1084,422,20,114467527A
6/28/1997,358.001,39,55,1085,423,12,115122463A
6/18/2004,358.002,31,55,1086,424,3,115122463A
6/25/2004,358.003,31,55,1087,425,20,115122463A
7/31/2004,358.004,31,55,1088,426,20,115122463A
9/1/2004,358.005,31,55,1089,9,3,115122463A
9/16/2004,358.006,31,55,1090,9,20,115122463A
8/7/2004,359.001,31,100,1091,427,12,115121151A
6/19/1997,360.001,39,101,1092,428,12,113973116A
6/21/2004,360.002,31,102,1093,9,20,113973116A
6/6/1997,361.001,39,71,983,69,12,115132690A
9/6/2003,361.002,31,71,1094,429,20,115132690A
7/9/2004,361.003,31,64,1095,9,20,115132690A
7/11/2004,361.004,31,71,1096,9,20,115132690A
7/12/2004,361.005,31,71,1097,9,20,115132690A
7/16/2004,361.006,31,71,1098,9,20,115132690A
8/14/2004,361.007,31,86,1099,430,20,115132690A
9/4/2004,361.008,31,71,1100,431,20,115132690A
9/16/2004,361.009,31,71,1101,432,20,115132690A
6/13/1997,362.001,39,103,990,14,21,114409672A
6/24/2000,362.002,31,95,1102,433,20,114409672A
7/11/2004,362.003,31,64,1103,9,20,114409672A
7/15/2014,363.001,92,104,1104,434,12,46695C231C
6/13/1997,364.001,70,55,1105,435,21,115112790A
7/13/1997,364.002,70,55,1105,435,21,115112790A
9/6/2001,364.003,39,5,1106,436,20,115112790A
6/12/1997,365.001,34,55,1107,69,12,114409095A
6/15/1997,366.001,34,29,1108,69,12,115113735A
6/17/1997,367.001,34,55,1109,437,12,115116112A
10/12/2003,367.001,8,55,1110,438,8,115116112A
9/1/2004,367.001,62,55,1111,439,23,115116112A
6/24/1997,368.001,34,29,1112,440,12,113775385A
9/1/2004,368.002,62,55,1113,441,23,113775385A
9/16/2004,368.003,62,55,1114,442,23,113775385A
6/24/1997,369.001,34,50,1115,69,12,115112664A
6/26/1997,370.001,34,55,1116,443,12,113919646A
9/2/2003,371.001,58,45,1117,444,12,436000512F
9/21/2003,372.001,58,55,1118,9,12,43153C3375
6/24/1997,373.001,34,15,1119,69,12,113909520A
8/30/2003,374.001,58,22,1120,9,12,430E583E4F
9/2/2003,375.001,58,23,1121,205,12,4310697115
9/2/2003,376.001,58,10,1122,445,12,43154F3E63
9/14/2003,377.001,58,23,1123,446,12,435F610C25
7/12/2004,378.001,58,23,1124,9,12,113975386A
6/24/1997,379.001,34,105,1125,447,12,113966592A
8/27/2003,379.001,75,55,1126,448,20,113966592A
7/15/2003,380.001,75,23,1127,9,12,430E770768
8/30/2003,380.002,58,23,1128,9,20,430E770768
9/2/2003,380.003,58,23,1129,449,20,430E770768
9/21/2003,380.004,58,23,1130,9,20,430E770768
8/27/2003,381.001,58,55,1131,450,4,431322622A
9/2/2003,381.002,58,55,1132,444,20,431322622A
9/2/2003,382.001,58,23,1133,444,12,43115E2817
9/14/2003,382.002,58,23,1134,446,20,43115E2817
6/12/1997,383.001,34,55,1135,69,12,113931457A
9/21/2003,383.002,58,55,1136,9,20,113931457A
6/11/1997,384.001,34,106,1004,451,12,115115562A
9/21/2003,384.002,58,55,1137,452,20,115115562A
8/27/2003,385.001,75,1,1138,453,12,4315331667
9/6/2003,385.002,58,23,1139,454,20,4315331667
9/28/2003,385.003,58,23,1140,9,20,4315331667
10/12/2003,385.004,58,23,1141,455,20,4315331667
8/7/2004,385.005,58,23,1142,9,20,4315331667
9/6/2003,386.001,58,23,1143,444,12,430E3C5B76
11/1/2003,386.002,58,23,1144,456,20,430E3C5B76
7/11/2004,386.003,58,23,1145,457,20,430E3C5B76
7/27/2004,386.004,58,23,1146,458,20,430E3C5B76
7/31/2004,386.005,58,23,1147,459,20,430E3C5B76
9/6/2003,387.001,58,23,1148,444,12,4315405754
7/31/2004,387.002,58,23,1149,460,20,4315405754
7/20/2011,387.003,38,17,1150,461,6,4315405754
6/8/1997,388.001,34,48,1151,462,12,115119397A
8/27/2003,388.002,75,55,1152,463,20,115119397A
7/31/2004,388.003,58,55,1153,464,20,115119397A
6/24/1997,389.001,70,27,1151,465,21,115119514A
7/31/2004,389.002,58,55,1154,466,20,115119514A
9/28/2003,390.001,58,55,1155,9,12,430E48335C
8/14/2004,390.002,58,55,1156,9,20,430E48335C
6/7/1997,391.001,34,52,1157,467,12,115122570A
6/12/1997,392.001,34,71,1158,69,12,113945494A
6/14/1997,393.001,34,107,1159,69,12,114472511A
6/14/1997,394.001,34,108,1160,69,12,11511457A?
6/21/1997,395.001,34,71,1161,468,12,115119555A
7/11/2004,396.001,58,109,1162,469,12,115118654A
6/12/1997,397.001,34,110,972,69,12,115121385A
7/25/2003,397.002,75,71,1163,470,20,115121385A
9/6/2003,397.003,58,71,1164,9,20,115121385A
9/14/2003,397.004,58,71,1165,446,20,115121385A
7/11/2004,397.005,58,71,1166,9,20,115121385A
6/26/1997,398.001,34,88,1167,69,12,115148120A
6/27/2004,398.002,58,64,1168,471,20,115148120A
6/6/1997,399.001,34,111,1169,69,12,114471165A
7/19/2003,399.002,75,64,1170,9,20,114471165A
7/5/2004,399.003,58,86,1171,472,20,114471165A
7/9/2004,399.004,58,64,1172,472,20,114471165A
6/7/1997,400.001,34,112,1173,69,12,115111312A
8/3/2004,400.002,58,64,1174,9,20,115111312A
7/16/1997,401.001,34,113,1175,69,12,115123325A
9/28/2003,401.002,58,64,1176,9,20,115123325A
8/3/2004,401.003,58,64,1177,9,20,115123325A
6/1/2002,402.001,59,5,1178,473,34,431038502C
6/1/2003,402.002,59,55,1179,474,15,431038502C
9/15/2002,403.001,60,23,1180,475,26,431048042B
10/5/2002,403.002,60,23,1181,476,26,431048042B
6/23/2003,403.003,59,3,1182,477,15,431048042B
8/17/2003,403.004,51,10,1183,478,3,431048042B
8/24/2003,403.005,51,10,1184,479,3,431048042B
7/7/2004,403.006,51,23,1185,480,3,431048042B
7/9/2004,403.007,51,1,1186,481,20,431048042B
9/4/2004,403.008,51,23,1187,482,3,431048042B
9/26/2004,403.009,51,23,1188,483,20,431048042B
6/8/2002,404.001,93,55,1189,9,12,113776662A
7/2/2004,405.002,51,55,1190,9,15,115135750A
7/31/2004,406.001,51,55,1191,9,15,114411297A
6/1/2011,406.002,54,114,1192,362,6,114411297A
8/4/2002,407.001,59,50,1193,9,26,4557360A21
8/30/2003,407.002,51,7,1194,79,35,4557360A21
9/4/2004,407.003,51,115,1195,484,15,4557360A21
6/9/2011,407.004,76,116,1196,380,6,4557360A21
9/26/2004,408.001,51,40,1197,485,12,113918535A
7/18/2002,409.001,59,23,1198,486,1,115127135A
8/24/2003,410.001,51,23,1199,9,15,435F650778
8/24/2004,410.002,51,12,1200,54,3,435F650778
9/16/2004,410.003,51,23,1201,9,3,435F650778
8/4/2002,411.001,59,23,1202,487,34,435F791426
9/14/2003,411.002,51,23,1203,488,15,435F791426
7/16/2004,412.001,51,117,1204,9,15,115111211A
8/31/2002,413.001,60,23,1205,489,26,115119121A
10/2/2004,413.002,51,23,1206,9,12,115119121A
6/1/2011,413.003,54,76,1207,36,6,115119121A
7/21/2002,414.001,59,55,1208,9,1,115115134A
9/15/2002,414.002,60,55,1209,490,2,115115134A
8/4/2002,415.001,94,23,1210,9,12,115137462A
8/24/2003,415.002,51,23,1211,9,3,115137462A
8/27/2003,415.003,51,23,1212,9,3,115137462A
9/7/2002,416.001,60,23,1213,491,26,43152D1A6B
9/22/2002,416.002,60,23,1214,491,26,43152D1A6B
10/5/2002,416.003,60,51,1215,492,26,43152D1A6B
8/17/2003,416.004,51,97,1216,317,15,43152D1A6B
8/24/2003,416.005,51,10,1217,9,3,43152D1A6B
8/27/2003,416.006,51,23,1218,9,3,43152D1A6B
9/6/2003,416.007,51,23,1219,205,3,43152D1A6B
9/14/2003,416.008,51,23,1220,488,3,43152D1A6B
9/21/2003,416.009,51,23,1221,9,3,43152D1A6B
6/1/2002,417.001,59,5,1222,473,34,43155C0D16
6/1/2003,417.002,59,55,1223,474,15,43155C0D16
8/30/2003,417.003,51,55,1224,79,3,43155C0D16
5/15/2004,417.004,54,55,1225,9,20,43155C0D16
6/8/2002,418.001,59,55,1226,9,12,115116126A
6/15/2003,418.002,59,5,1227,493,3,115116126A
8/11/2003,418.003,51,55,1228,494,5,115116126A
7/11/2004,418.004,51,55,1229,495,5,115116126A
8/30/2003,419.001,51,55,1230,496,15,430E461363
6/25/2004,419.002,51,27,1231,9,3,430E461363
7/5/2004,419.003,51,55,1232,9,3,430E461363
7/11/2004,419.004,51,55,1233,9,3,430E461363
9/7/2002,420.001,60,55,1234,497,26,430E5F5022
8/11/2003,420.002,51,55,1235,498,15,430E5F5022
6/25/2004,420.003,51,20,1236,499,3,430E5F5022
7/16/2004,420.004,51,20,1237,500,5,430E5F5022
7/10/2002,421.001,59,13,1238,9,1,115125163A
8/25/2002,421.002,60,23,1239,9,2,115125163A
9/22/2002,421.003,60,23,1240,9,2,115125163A
7/31/2004,421.004,51,23,1241,9,20,115125163A
8/25/2002,422.001,60,55,1242,307,26,4311151473
8/24/2003,422.002,51,59,1243,9,15,4311151473
8/30/2003,422.003,51,118,1244,79,3,4311151473
7/16/2004,422.004,51,40,1245,500,5,4311151473
8/14/2004,422.005,51,6,1246,9,3,4311151473
8/13/2002,423.001,59,55,1247,501,26,4360050227
8/25/2002,423.002,60,55,1248,502,26,4360050227
6/8/2003,423.003,59,55,1249,503,15,4360050227
7/4/2003,423.004,59,55,1250,9,3,4360050227
8/24/2003,423.005,51,55,1251,9,3,4360050227
8/27/2003,423.006,51,55,1252,9,3,4360050227
8/30/2003,423.007,51,5,1253,79,3,4360050227
9/2/2003,423.008,51,55,1254,205,3,4360050227
9/6/2003,423.009,51,55,1255,205,3,4360050227
9/14/2003,423.01,51,55,1256,488,3,4360050227
9/21/2003,423.011,51,55,1257,9,3,4360050227
9/28/2003,423.012,51,55,1258,9,3,4360050227
5/30/2004,423.013,95,55,1259,9,3,4360050227
6/18/2004,423.014,51,55,1260,9,3,4360050227
6/21/2004,423.015,51,55,1261,9,3,4360050227
6/25/2004,423.016,51,55,1262,9,3,4360050227
6/27/2004,423.017,51,55,1263,123,3,4360050227
7/2/2004,423.018,51,55,1264,9,3,4360050227
7/5/2004,423.019,51,55,1265,9,3,4360050227
7/9/2004,423.02,51,55,1266,504,3,4360050227
7/16/2004,423.021,51,55,1267,9,3,4360050227
7/21/2004,423.022,51,55,1268,9,3,4360050227
7/27/2004,423.023,51,55,1269,9,3,4360050227
7/31/2004,423.024,51,55,1270,9,3,4360050227
8/3/2004,423.025,51,55,1267,9,3,4360050227
8/24/2004,423.026,96,55,1271,54,3,4360050227
9/4/2004,423.027,51,55,1272,7,3,4360050227
8/24/2003,424.001,51,55,1273,9,15,4315312053
7/21/2004,424.002,51,55,1274,9,3,4315312053
7/24/2004,424.003,51,119,1274,9,3,4315312053
9/16/2004,424.004,51,55,1275,9,3,4315312053
9/15/2002,425.001,60,23,1276,129,26,115123394A
6/21/2004,425.002,51,23,1277,505,15,115123394A
7/2/2004,425.003,51,23,1278,9,3,115123394A
7/5/2004,425.004,51,23,1279,9,3,115123394A
7/7/2004,425.005,51,23,1280,9,3,115123394A
7/16/2004,425.006,51,23,1281,506,3,115123394A
7/21/2004,425.007,51,23,1282,507,3,115123394A
7/24/2004,425.008,51,23,1283,508,20,115123394A
7/27/2004,425.009,51,23,1284,509,3,115123394A
8/3/2004,425.01,51,23,1285,9,3,115123394A
8/7/2004,425.011,51,23,1286,9,3,115123394A
8/14/2004,425.012,51,23,1287,9,3,115123394A
9/4/2004,425.013,51,23,1288,9,3,115123394A
9/16/2004,425.014,51,23,1289,9,3,115123394A
6/8/2011,425.015,54,17,1290,380,6,115123394A
7/21/2004,426.001,51,23,1291,510,15,115128656A
8/24/2004,426.002,96,12,1292,54,3,115128656A
9/16/2004,426.003,51,10,1293,9,3,115128656A
5/30/2004,427.001,95,55,1294,511,15,430E402907
6/4/2004,427.002,97,55,1295,512,3,430E402907
6/21/2004,427.003,51,55,1296,9,3,430E402907
8/7/2004,427.004,51,55,1297,9,3,430E402907
9/4/2004,427.005,51,55,1298,7,3,430E402907
9/16/2004,427.006,51,55,1299,9,3,430E402907
6/8/2011,427.007,76,18,1300,513,6,430E402907
6/8/2002,428.001,59,95,1301,9,12,113976277A
7/24/2002,429.001,98,64,1302,514,12,113919316A
7/24/2002,430.001,98,120,1303,9,12,114471120A
6/13/2004,431.001,51,121,1304,515,12,4311225220
8/3/2004,431.002,51,64,1305,9,20,4311225220
6/13/2004,432.001,97,122,1306,9,12,4315613020
6/21/2004,432.002,51,95,83,9,20,4315613020
8/15/2002,433.001,60,42,1307,9,36,4.315696E+24
6/13/2004,433.002,97,121,1308,9,12,4.315696E+24
6/25/2004,433.003,51,123,1309,9,20,4.315696E+24
7/24/2004,433.004,59,120,1310,9,5,4.315696E+24
6/1/2011,434.001,54,116,1311,362,7,4679261F31
6/1/2011,435.001,54,124,1312,362,7,46703C6D01
6/2/2011,436.001,54,116,1313,516,7,466B61580A
6/2/2011,437.001,54,125,1314,516,7,46606C647D
6/8/2011,438.001,54,18,1315,517,7,467A77584F
6/8/2011,439.001,54,124,1316,380,7,46695F1312
7/27/2011,440.001,99,18,1317,330,7,467D684545
7/27/2011,441.001,76,126,1318,518,7,4678447D0A
7/28/2011,441.002,76,126,1318,323,6,4678447D0A
7/27/2011,442.001,76,125,1319,115,7,46796A7737
7/27/2011,443.001,76,127,1320,115,7,466A00535D
7/27/2011,444.001,76,127,1321,115,7,4.700477E+14
6/10/2011,445.001,54,84,1322,380,7,466B7B325E
7/27/2011,445.002,76,84,1322,519,6,466B7B325E
7/20/2011,446.001,22,128,1323,56,7,467D561E54
7/20/2011,447.001,22,129,1324,56,6,4662362342
7/21/2011,448.001,38,84,1325,90,7,467D4E783B
7/21/2011,449.001,38,17,1326,90,7,466A284E1C
7/22/2011,450.001,22,84,1327,90,7,46622E5766
7/27/2011,451.001,76,18,1328,520,6,45480E7521
7/19/2011,452.001,38,130,1329,29,7,467650492C
7/28/2011,452.002,38,17,1330,330,6,467650492C
6/1/2011,453.001,54,76,1331,362,7,4665453301
7/19/2011,454.001,22,126,1332,521,7,4669443577
7/21/2011,455.001,38,124,1333,522,7,4665260779
7/27/2011,456.001,76,17,1334,523,7,4676761206
6/1/2011,457.001,54,131,1335,362,7,4679020712
7/27/2011,457.002,76,131,1335,115,6,4679020712
7/27/2011,458.001,22,17,1336,330,6,4679042154
7/13/2011,458.002,27,17,1337,330,7,4679042154
7/12/2011,459.001,38,124,1338,49,7,4676534503
7/7/2011,460.001,39,18,1339,524,7,4678522362
7/13/2011,461.001,38,17,1340,330,7,467D6B7B23
7/12/2011,462.001,22,131,1341,525,7,4676651F66
