Date,Turtle,Trap_Type,Species,Pit_ID,New_Recap,Sex,Age,Mass,Carapace_L,Carapace_W,Carapace_H,Plastron_L,Pond,Pond_Loc,Bait_Type,Notes,Observer
6/24/2000,362.002,hoop,Css,114409672A,R,?,NULL,NULL,262,231,NULL,NULL,SUT,"West side",NULL,"Notch data derived from matching PIT data",Karrmann
7/11/2004,362.003,hoop,Css,114409672A,R,F,worn,4000,264,234,-,198,SUT,"West side",NULL,NULL,Karrmann
7/15/2014,363.001,hoop,css,46695C231C,N,F,NULL,NULL,282,239,131,216,BS,Road,NULL,"Beaver Swamp at Diversion",ssc
6/13/1997,364.001,hoop,Cp,115112790A,NULL,F,worn,310,NULL,NULL,NULL,133,ART,NULL,NULL,"MIGRANT - SUT 06 SEP 01",McKinsey
7/13/1997,364.002,hoop,Cp,115112790A,NULL,F,worn,310,NULL,NULL,NULL,133,ART,NULL,NULL,"MIGRANT - SUT 06 SEP 01",McKinsey
9/6/2001,364.003,hoop,Cp,115112790A,R,F,NULL,336,143,103,NULL,NULL,SUT,NULL,NULL,"Notch code entered based on existing data from PIT match                                                                                                    MIGRANT - ART JUN/JUL 97",Munson
6/12/1997,365.001,hoop,Cp,114409095A,N,F,worn,580,NULL,NULL,NULL,153,TMR,NULL,NULL,NULL,McKinsey
6/15/1997,366.001,hoop,Cp,115113735A,N,F,8,360,NULL,NULL,NULL,137,TMR,NULL,NULL,NULL,McKinsey
6/17/1997,367.001,hoop,Cp,115116112A,N,F,worn,460,NULL,NULL,NULL,147,TMR,NULL,NULL,"MIGRANT - ART 12 OCT 03",McKinsey
10/12/2003,367.001,bask-p,Cp,115116112A,NULL,F,worn,503,158,115,59,147,ART,"South Inlet",NULL,"MIGRANT - TMR 17 JUN 97",Karrmann
9/1/2004,367.001,bask-m,Cp,115116112A,NULL,F,worn,480,158,116,58,148,ART,"E side",NULL,"Fourth turtle outside trap attempting to interact with turtles inside                                                                    Migrant - in TMR 24 JUN 97",Karrmann
6/24/1997,368.001,hoop,Cp,113775385A,N,F,8,350,NULL,NULL,NULL,136,TMR,NULL,NULL,"Migrant - in ART 01 SEP 04",McKinsey
9/1/2004,368.002,bask-m,Cp,113775385A,NULL,F,worn,396,147,109,53,139,ART,"E side",NULL,"Fourth turtle outside trap attempting to interact with turtles inside                                                                    Migrant - in TMR 17 JUN 97",Karrmann
9/16/2004,368.003,bask-m,Cp,113775385A,NULL,F,worn,392,146,108,53,138,ART,"E side",NULL,"Migrant - in TMR 24 JUN 97",Karrmann
6/24/1997,369.001,hoop,Cp,115112664A,N,F,4,330,NULL,NULL,NULL,130,TMR,NULL,NULL,NULL,McKinsey
6/26/1997,370.001,hoop,Cp,113919646A,N,F,worn,430,NULL,NULL,NULL,139,TMR,NULL,NULL,"end of tail missing",McKinsey
9/2/2003,371.001,hoop,Cp,436000512F,N,F,9+,306,133,98,48,129,TMR,"NE corner",NULL,"turtles surfacing basking                                                                                               all specimens VERY RED - not orange- faded- etc",Karrmann
9/21/2003,372.001,hoop,Cp,43153C3375,N,F,worn,490,161,121,57,151,TMR,"NE corner",NULL,NULL,Karrmann
6/24/1997,373.001,hoop,Cp,113909520A,N,M,3,190,NULL,NULL,NULL,111,TMR,NULL,NULL,NULL,McKinsey
8/30/2003,374.001,hoop,Cp,430E583E4F,N,M,8+,194,119,93,39,111,TMR,"NE corner",NULL,NULL,Karrmann
9/2/2003,375.001,hoop,Cp,4310697115,N,M,worn,-,115,91,40,108,TMR,"NE corner",NULL,"turtles surfacing basking",Karrmann
9/2/2003,376.001,hoop,Cp,43154F3E63,N,M,7+,210,121,91,41,112,TMR,"NE corner",NULL,"L1 questionable?                  turtles surfacing basking                                                                                               all specimens VERY RED - not orange- faded- etc",Karrmann
9/14/2003,377.001,hoop,Cp,435F610C25,N,M,worn,188,120,86,40,109,TMR,"NE corner",NULL,"all very red again - turtles basking on logs",Karrmann
7/12/2004,378.001,hoop,Cp,113975386A,N,M,worn,231,127,93,44,115,TMR,"NE corner",NULL,NULL,Karrmann
6/24/1997,379.001,hoop,Cp,113966592A,N,F," worn",440,NULL,NULL,NULL,150,TMR,NULL,NULL,"later recorded as L0- R10                    too small for PIT",McKinsey
8/27/2003,379.001,hoop,Cp,113966592A,R,F,worn,468,153,115,54,149,TMR,TP,NULL,"previously recorded as L1- R10              trap moved to SW corner",Karrmann
7/15/2003,380.001,hoop,Cp,430E770768,N,M,worn,282,138,97,47,123,TMR,TP,NULL,NULL,Karrmann
8/30/2003,380.002,hoop,Cp,430E770768,R,M,worn,282,139,97,47,123,TMR,"NE corner",NULL,NULL,Karrmann
9/2/2003,380.003,hoop,Cp,430E770768,R,M,worn,281,138,87,47,123,TMR,"NE corner",NULL,"R7 questionable?                     turtles surfacing basking",Karrmann
9/21/2003,380.004,hoop,Cp,430E770768,R,M,worn,273,138,98,47,123,TMR,"NE corner",NULL,NULL,Karrmann
8/27/2003,381.001,snrkl,Cp,431322622A,N,F,worn,293,137,104,47,129,TMR,"NE corner",NULL,"trap moved to SW corner",Karrmann
9/2/2003,381.002,hoop,Cp,431322622A,R,F,worn,293,138,104,47,129,TMR,"NE corner",NULL,"turtles surfacing basking                                                                                               all specimens VERY RED - not orange- faded- etc",Karrmann
9/2/2003,382.001,hoop,Cp,43115E2817,N,M,worn,337,145,106,47,133,TMR,"NE corner",NULL,"turtles surfacing basking                                                                                               all specimens VERY RED - not orange- faded- etc",Karrmann
9/14/2003,382.002,hoop,Cp,43115E2817,R,M,worn,323,144,107,47,132,TMR,"NE corner",NULL,"all very red again - turtles basking on logs",Karrmann
6/12/1997,383.001,hoop,Cp,113931457A,N,F,worn,530,NULL,NULL,NULL,153,TMR,NULL,NULL,NULL,McKinsey
9/21/2003,383.002,hoop,Cp,113931457A,R,F,worn,521,163,115,57,155,TMR,"NE corner",NULL,NULL,Karrmann
6/11/1997,384.001,hoop,Cp,115115562A,N,F,3,330,NULL,NULL,NULL,131,TMR,NULL,NULL,"lost notch- tail coming off at 24mm",McKinsey
9/21/2003,384.002,hoop,Cp,115115562A,R,F,worn,494,156,120,55,147,TMR,"NE corner",NULL,"R4 barely visible (grown out)- deformed tail",Karrmann
8/27/2003,385.001,hoop,Cp,4315331667,N,M,5+,151,111,84,38,102,TMR,TP,NULL,"extra dorsal scutes between V1 and RC1/LC1                                                             trap moved to SW corner",Karrmann
9/6/2003,385.002,hoop,Cp,4315331667,R,M,worn,140,110,84,35,102,TMR,"NE corner",NULL,"extra dorsal scutes between V1 and RC1/LC1        turtles surfacing basking                                                                                                 all specimens VERY RED - not orange- faded- etc",Karrmann
9/28/2003,385.003,hoop,Cp,4315331667,R,M,worn,144,111,89,37,102,TMR,"NE corner",NULL,NULL,Karrmann
10/12/2003,385.004,hoop,Cp,4315331667,R,M,worn,145,110,84,35,102,TMR,"NE corner",NULL,"L 10/11 margin?",Karrmann
8/7/2004,385.005,hoop,Cp,4315331667,R,M,worn,159,114,86,42,106,TMR,"NE corner",NULL,NULL,Karrmann
9/6/2003,386.001,hoop,Cp,430E3C5B76,N,M,worn,253,136,96,43,122,TMR,"NE corner",NULL,"turtles surfacing basking                                                                                               all specimens VERY RED - not orange- faded- etc",Karrmann
11/1/2003,386.002,hoop,Cp,430E3C5B76,R,M,worn,262,136,97,44,121,TMR,"NE corner",NULL,"trap removed for season",Karrmann
7/11/2004,386.003,hoop,Cp,430E3C5B76,R,M,worn,267,137,98,44,122,TMR,"NE corner",NULL,"L1-L10-L12-R1-R2-R10 some notches dents plastron blotching- no disalignment",Karrmann
7/27/2004,386.004,hoop,Cp,430E3C5B76,R,M,worn,266,137,97,43,123,TMR,"NE corner",NULL,"PH 5.2 (ORANGE)",Karrmann
7/31/2004,386.005,hoop,Cp,430E3C5B76,R,M,worn,259,137,97,43,122,TMR,"NE corner",NULL,"SMALL PLASTRON BLOTCH",Karrmann
9/6/2003,387.001,hoop,Cp,4315405754,N,M,worn,273,135,102,41,122,TMR,"NE corner",NULL,"turtles surfacing basking                                                                                               all specimens VERY RED - not orange- faded- etc",Karrmann
7/31/2004,387.002,hoop,Cp,4315405754,R,M,worn,278,136,103,42,123,TMR,"NE corner",NULL,"C 8-9 R 9-10 - NOTCHES?",Karrmann
7/20/2011,387.003,Hoop,cpp,4315405754,R,M,worn,311,139,104,43,124,SUT,swamp,NULL,"slight shedding","MV- SG"
6/8/1997,388.001,hoop,Cp,115119397A,N,F,7,320,NULL,NULL,NULL,128,TMR,NULL,NULL,"""stubby"" missing rear right foot",McKinsey
8/27/2003,388.002,hoop,Cp,115119397A,R,F,worn,326,144,110,46,133,TMR,TP,NULL,"Right foot missing (leg OK to ankle)- gap between nuchal and R1- left bridge compressed/indented          trap moved to SW corner",Karrmann
7/31/2004,388.003,hoop,Cp,115119397A,R,F,worn,319,143,109,46,133,TMR,"NE corner",NULL,"LARGE 'NOTCH' BY NUCHAL- R R FOOT MISSING SMALL PLASTRON BLOTCH",Karrmann
6/24/1997,389.001,hoop,Cp,115119514A,NULL,F,6,320,NULL,NULL,NULL,128,ART,NULL,NULL,"Migrant - in Tmr 31 Jul 04",McKinsey
7/31/2004,389.002,hoop,Cp,115119514A,R,F,worn,405,149,109,54,140,TMR,"NE corner",NULL,"Migrant - in ART 24 Jun 97",Karrmann
9/28/2003,390.001,hoop,Cp,430E48335C,N,F,worn,446,160,117,58,148,TMR,"NE corner",NULL,NULL,Karrmann
8/14/2004,390.002,hoop,Cp,430E48335C,R,F,worn,466,160,118,53,149,TMR,"NE corner",NULL,NULL,Karrmann
6/7/1997,391.001,hoop,Css,115122570A,N,?,7,5300,NULL,NULL,NULL,207,TMR,NULL,NULL,"nuchal- 1 right- 1 left broken",McKinsey
6/12/1997,392.001,hoop,Css,113945494A,N,M,worn,10-000+,NULL,NULL,NULL,268,TMR,NULL,NULL,NULL,McKinsey
6/14/1997,393.001,hoop,Css,114472511A,N,M,14,10-000+,NULL,NULL,NULL,269,TMR,NULL,NULL,NULL,McKinsey
6/14/1997,394.001,hoop,Css,11511457A?,N,M,17,10-000+,NULL,NULL,NULL,263,TMR,NULL,NULL,NULL,McKinsey
6/21/1997,395.001,hoop,Css,115119555A,N,M,worn,10-000+,NULL,NULL,NULL,250,TMR,NULL,NULL,"concave plastron; discrepancy with original data (115519555A transcribed)",McKinsey
7/11/2004,396.001,hoop,Css,115118654A,N,M,20+,6000,288,254,-,217,TMR,"NE corner",NULL,"Hole L10",Karrmann
6/12/1997,397.001,hoop,Css,115121385A,N,M,"worn ",10-000+,NULL,NULL,NULL,301,TMR,NULL,NULL,NULL,McKinsey
7/25/2003,397.002,hoop,Css,115121385A,R,M,worn,18500,428,360,NULL,306,TMR,TP,NULL,"Trap removed",Karrmann
9/6/2003,397.003,hoop,Css,115121385A,R,M,worn,20000,426,360,-,308,TMR,"NE corner",NULL,NULL,Karrmann
9/14/2003,397.004,hoop,Css,115121385A,R,M,worn,19000,426,356,-,305,TMR,"NE corner",NULL,"all very red again - turtles basking on logs",Karrmann
7/11/2004,397.005,hoop,Css,115121385A,R,M,worn,16200,427,356,-,304,TMR,"NE corner",NULL,NULL,Karrmann
6/26/1997,398.001,hoop,Css,115148120A,N,?,10,3300,NULL,NULL,NULL,169,TMR,NULL,NULL,NULL,McKinsey
6/27/2004,398.002,hoop,Css,115148120A,R,F,worn,6200,297,256,-,212,TMR,"NE corner",NULL,"Too many rings to count and worn",Karrmann
6/6/1997,399.001,hoop,Css,114471165A,N,F,7,8400,NULL,NULL,NULL,242,TMR,NULL,NULL,NULL,McKinsey
7/19/2003,399.002,hoop,Css,114471165A,R,F,worn,14250,337,277,NULL,242,TMR,TP,NULL,NULL,Karrmann
7/5/2004,399.003,hoop,Css,114471165A,R,?,worn,8200,334,274,-,242,TMR,"NE corner",NULL,reset,Karrmann
7/9/2004,399.004,hoop,Css,114471165A,R,F,worn,8200,337,276,-,243,TMR,"NE corner",NULL,reset,Karrmann
6/7/1997,400.001,hoop,Css,115111312A,N,F,8,8200,NULL,NULL,NULL,246,TMR,NULL,NULL,NULL,McKinsey
8/3/2004,400.002,hoop,Css,115111312A,R,F,worn,8200,343,270,-,247,TMR,"NE corner",NULL,NULL,Karrmann
7/16/1997,401.001,hoop,Css,115123325A,N,?,16,10-000+,NULL,NULL,NULL,247,TMR,NULL,NULL,NULL,McKinsey
9/28/2003,401.002,hoop,Css,115123325A,R,F,worn,14000,384,342,-,260,TMR,"NE corner",NULL,NULL,Karrmann
8/3/2004,401.003,hoop,Css,115123325A,R,F,worn,12500,385,342,-,262,TMR,"NE corner",NULL,NULL,Karrmann
6/1/2002,402.001,hoop,Cp,431038502C,*,F,NULL,489,151,113,58,NULL,UPR,"SW cove",NULL,"palpated - no eggs - pit added 02 Jun 03",Karrmann
6/1/2003,402.002,bask-m,Cp,431038502C,N,F,worn,490,153,114,60,147,UPR,"SW cove",NULL,"reduced plastral blotch - wide dorsal margin - mild offset (1-2mm)",Karrmann
9/15/2002,403.001,bask-p,Cp,431048042B,*,M,worn,153,108,83,38,101,UPR,Dam,NULL,"13 marginal scutes; L13 notched                 PIT added 26 AUG 03",Karrmann
10/5/2002,403.002,bask-p,Cp,431048042B,*,M,worn,158,108,84,38,101,UPR,Dam,NULL,"Thirteen marginal scutes                    PIT added 26 AUG 03",Karrmann
6/23/2003,403.003,bask-m,Cp,431048042B,N,M,6+,154,108,84,38,101,UPR,"SW cove",NULL,"PIT in right leg",Karrmann
8/17/2003,403.004,bask-m,Cp,431048042B,R,M,7+,161,112,86,40,105,UPR,"south cove",NULL,"Turtles surface basking.    13 Marginals on both sides",Karrmann
8/24/2003,403.005,bask-m,Cp,431048042B,R,M,7+,157,112,86,40,105,UPR,"south cove",NULL,"13 marginals each side",Karrmann
7/7/2004,403.006,bask-m,Cp,431048042B,R,M,worn,175,113,86,40,106,UPR,"south cove",NULL,"13 marginals on both sides",Karrmann
7/9/2004,403.007,hoop,Cp,431048042B,R,M,5+,179,114,86,40,106,UPR,"south cove",NULL,"reset 13 marginal on L & R",Karrmann
9/4/2004,403.008,bask-m,Cp,431048042B,R,M,worn,175,113,85,39,105,UPR,"south cove",NULL,"13 marginals both sides",Karrmann
9/26/2004,403.009,hoop,Cp,431048042B,R,M,worn,178,113,86,39,106,UPR,"south cove",NULL,"13 marginal both sides",Karrmann
6/8/2002,404.001,hoop,Cp,113776662A,N,F,worn,NULL,150,111,55,NULL,UPR,island,NULL,NULL,Karrmann
7/2/2004,405.002,bask-m,Cp,115135750A,N,F,worn,357,148,109,5,137,UPR,"south cove",NULL,NULL,Karrmann
7/31/2004,406.001,bask-m,Cp,114411297A,N,F,worn,338,142,105,51,135,UPR,"south cove",NULL,NULL,Karrmann
6/1/2011,406.002,Hoop,cpp,114411297A,R,F,NULL,358,143,106,54,135,UPR,inlet,NULL,NULL,"MV- GS- C"
8/4/2002,407.001,bask-p,Cp,4557360A21,*,F,4,67,78.5,65.5,29.5,71,UPR,"SW cove",NULL,NULL,Karrmann
8/30/2003,407.002,bask-m,Cp,4557360A21,*,F,5+,111,93.5,75,34.2,86.4,UPR,"south cove",NULL,"turtles surface basking",Karrmann
9/4/2004,407.003,bask-m,Cp,4557360A21,N,F,4-5,127,97.6,77.2,35.3,90.1,UPR,"south cove",NULL,"notches redone",Karrmann
6/9/2011,407.004,Hoop,cpp,4557360A21,R,F,5+,312,136,99,48,128,UPR,"rusty wagon",NULL,NULL,"MV- JS"
9/26/2004,408.001,hoop,Cp,113918535A,N,F,8+,251,121,97,41,115,UPR,"south cove",NULL,"tumor right cheek",Karrmann
7/18/2002,409.001,bask-p,Cp,115127135A,N,M,worn,296,135,102,47,124,UPR,"SW cove",NULL,"R9 damaged- R10- 11- 12 reduced; plastron faint dark pattern",Karrmann
8/24/2003,410.001,bask-m,Cp,435F650778,N,M,worn,177,114,89,38,110,UPR,"south cove",NULL,NULL,Karrmann
8/24/2004,410.002,bask-m,Cp,435F650778,R,M,-,186,111,86,38,109,UPR,"south cove",NULL,NULL,Munson
9/16/2004,410.003,bask-m,Cp,435F650778,R,M,worn,187,114,89,40,109,UPR,"south cove",NULL,NULL,Karrmann
8/4/2002,411.001,hoop,Cp,435F791426,*,M,worn,249,129,97,44,114,UPR,"SW cove",NULL,"PIT added 16 SEP 03",Karrmann
9/14/2003,411.002,bask-m,Cp,435F791426,N,M,worn,238,129,98,44,115,UPR,"south cove",NULL,"specimens redder in pigment today than in past - more like TMR                                                                turtles surfacing basking",Karrmann
7/16/2004,412.001,bask-m,Cp,115111211A,N,M,6-7,108,91.5,75.3,33.5,85.9,UPR,"south cove",NULL,NULL,Karrmann
8/31/2002,413.001,bask-p,Cp,115119121A,*,M,worn,248,135,96,40,122,UPR,Dam,NULL,"R10 possible saw notch- anterior carapace edge L2-R2 irregular.  Length measurement centerline because L1-R1 project.",Karrmann
10/2/2004,413.002,hoop,Cp,115119121A,N,M,worn,258,139,97,42,123,UPR,"south cove",NULL,NULL,Karrmann
6/1/2011,413.003,Hoop,cpp,115119121A,R,M,NULL,252,140,96,40,122,UPR,inlet,NULL,NULL,MM
7/21/2002,414.001,bask-p,Cp,115115134A,N,F,worn,401,144,109,55,135,UPR,"SW cove",NULL,NULL,Karrmann
9/15/2002,414.002,bask-p,Cp,115115134A,R,F,worn,420,144,109,56,134,UPR,Dam,NULL,"Scar across RC1-2   see 430E461363",Karrmann
8/4/2002,415.001,hoop,Cp,115137462A,N,M,worn,217,126,96,38,116,UPR,dam,NULL,NULL,Karrmann
8/24/2003,415.002,bask-m,Cp,115137462A,R,M,worn,221,126,95,40,117,UPR,"south cove",NULL,NULL,Karrmann
8/27/2003,415.003,bask-m,Cp,115137462A,R,M,worn,231,125,95,40,117,UPR,"south cove",NULL,NULL,Karrmann
9/7/2002,416.001,bask-p,Cp,43152D1A6B,*,M,worn,228,122,90,44,114,UPR,Dam,NULL,"Faint plastral blotching      PIT added 29 AUG 03",Karrmann
9/22/2002,416.002,bask-p,Cp,43152D1A6B,*,M,worn,230,122,91,43,114,UPR,Dam,NULL,"Faint plastral blotching      PIT added 29 AUG 03",Karrmann
10/5/2002,416.003,bask-p,Cp,43152D1A6B,*,M,10+,229,122,93,44,114,UPR,Dam,NULL,"PIT added 29 AUG 03",Karrmann
8/17/2003,416.004,bask-m,Cp,43152D1A6B,N,M,9+,231,124,93,44,116,UPR,"south cove",NULL,"Turtles surface basking",Karrmann
8/24/2003,416.005,bask-m,Cp,43152D1A6B,R,M,7+,240,124,93,44,116,UPR,"south cove",NULL,NULL,Karrmann
8/27/2003,416.006,bask-m,Cp,43152D1A6B,R,M,worn,229,124,93,45,116,UPR,"south cove",NULL,NULL,Karrmann
9/6/2003,416.007,bask-m,Cp,43152D1A6B,R,M,worn,232,123,92,44,115,UPR,"south cove",NULL,"turtles surfacing basking",Karrmann
9/14/2003,416.008,bask-m,Cp,43152D1A6B,R,M,worn,235,124,93,44,115,UPR,"south cove",NULL,"specimens redder in pigment today than in past - more like TMR                                                                turtles surfacing basking",Karrmann
9/21/2003,416.009,bask-m,Cp,43152D1A6B,R,M,worn,231,123,92,45,115,UPR,"south cove",NULL,NULL,Karrmann
6/1/2002,417.001,hoop,Cp,43155C0D16,*,F,NULL,502,161,117,56,NULL,UPR,"SW cove",NULL,"palpated - no eggs - pit added 02 Jun 03",Karrmann
6/1/2003,417.002,bask-m,Cp,43155C0D16,N,F,worn,508,162,119,58,149,UPR,"SW cove",NULL,"reduced plastral blotch - wide dorsal margin - mild offset (1-2mm)",Karrmann
8/30/2003,417.003,bask-m,Cp,43155C0D16,R,F,worn,509,162,120,58,150,UPR,"south cove",NULL,"turtles surface basking",Karrmann
5/15/2004,417.004,hoop,Cp,43155C0D16,R,F,worn,489,161,128,58,150,UPR,inlet,NULL,NULL,Karrmann
6/8/2002,418.001,hoop,Cp,115116126A,N,F,worn,449,154,113,55,NULL,UPR,"SW cove",NULL,NULL,Karrmann
6/15/2003,418.002,bask-m,Cp,115116126A,R,F,NULL,472,155,114,56,143,UPR,"SW cove",NULL,"Plain plastron-mild dorsal offset-gouge across RC1-2 canine?",Karrmann
8/11/2003,418.003,snrkl,Cp,115116126A,R,F,worn,469,156,116,55,144,UPR,"south cove",NULL,"Scarring across RC12",Karrmann
7/11/2004,418.004,snrkl,Cp,115116126A,R,F,worn,484,155,115,56,143,UPR,"south cove",NULL,"2 turtles were on the hoop- one got away and 1 was caught- mumps",Karrmann
8/30/2003,419.001,bask-m,Cp,430E461363,N,F,worn,406,145,110,57,135,UPR,"south cove",NULL,"turtles surface basking see 115115134A",Karrmann
6/25/2004,419.002,bask-m,Cp,430E461363,R,F,6,392,145,111,55,136,UPR,"south cove",NULL,NULL,Karrmann
7/5/2004,419.003,bask-m,Cp,430E461363,R,F,worn,435,145,110,56,136,UPR,"south cove",NULL,NULL,Karrmann
7/11/2004,419.004,bask-m,Cp,430E461363,R,F,worn,396,144,110,56,135,UPR,"south cove",NULL,NULL,Karrmann
9/7/2002,420.001,bask-p,Cp,430E5F5022,*,F,worn,327,137,102,51,130,UPR,Dam,NULL,"PIT added 11 AUG 03",Karrmann
8/11/2003,420.002,bask-m,Cp,430E5F5022,N,F,worn,318,139,105,49,132,UPR,"south cove",NULL,"Odd grooves that look like cuts L6- R5 extending to RC2 and LC2",Karrmann
6/25/2004,420.003,bask-m,Cp,430E5F5022,R,F,10+,117,139,104,49,132,UPR,"south cove",NULL,"ARTIFICAL LOOKING GROVE L6R5 AND L/R C2",Karrmann
7/16/2004,420.004,snrkl,Cp,430E5F5022,R,F,10+,357,140,105,50,130,UPR,"south cove",NULL,"Jump of basking ",Karrmann
7/10/2002,421.001,bask-p,Cp,115125163A,N,M,6,150,104,81.5,37,98,UPR,"SW cove",NULL,NULL,Karrmann
8/25/2002,421.002,bask-p,Cp,115125163A,R,M,worn,153,105,81,37,98,UPR,Dam,NULL,NULL,Karrmann
9/22/2002,421.003,bask-p,Cp,115125163A,R,M,worn,157,105,82,38,99,UPR,Dam,NULL,NULL,Karrmann
7/31/2004,421.004,hoop,Cp,115125163A,R,M,worn,170,109,84,39,103,UPR,"south cove",NULL,NULL,Karrmann
8/25/2002,422.001,bask-p,Cp,4311151473,*,F,worn,342,140,108,48,135,UPR,Dam,NULL,"PIT added 26 AUG 03",Karrmann
8/24/2003,422.002,bask-m,Cp,4311151473,N,F,12+,362,142,110,50,138,UPR,"south cove",NULL,NULL,Karrmann
8/30/2003,422.003,bask-m,Cp,4311151473,R,F,13+,362,142,110,51,138,UPR,"south cove",NULL,"turtles surface basking",Karrmann
7/16/2004,422.004,snrkl,Cp,4311151473,R,F,8+,379,142,111,51,138,UPR,"south cove",NULL,"Jump of basking ",Karrmann
8/14/2004,422.005,bask-m,Cp,4311151473,R,F,7+,381,142,110,51,138,UPR,"south cove",NULL,NULL,Karrmann
8/13/2002,423.001,bask-p,Cp,4360050227,*,F,worn,360,142,103,51,135,UPR,"SW cove",NULL,"Shedding Plastron - PIT # added 14 JUN 03",Karrmann
8/25/2002,423.002,bask-p,Cp,4360050227,*,F,worn,356,142,103,51,135,UPR,Dam,NULL,"plastron - faint central blotch - PIT # added 14 JUN 03",Karrmann
6/8/2003,423.003,bask-m,Cp,4360050227,N,F,worn,365,143,104,52,136,UPR,"SW cove",NULL,"mild ventral blotch- various small dorsal offset",Karrmann
7/4/2003,423.004,bask-m,Cp,4360050227,R,F,worn,373,144,104,52,137,UPR,"SW cove",NULL,NULL,Karrmann
8/24/2003,423.005,bask-m,Cp,4360050227,R,F,worn,386,145,105,55,137,UPR,"south cove",NULL,NULL,Karrmann
8/27/2003,423.006,bask-m,Cp,4360050227,R,F,worn,391,145,105,54,137,UPR,"south cove",NULL,NULL,Karrmann
8/30/2003,423.007,bask-m,Cp,4360050227,R,F,NULL,384,145,105,54,137,UPR,"south cove",NULL,"turtles surface basking",Karrmann
9/2/2003,423.008,bask-m,Cp,4360050227,R,F,worn,384,143,105,53,137,UPR,"south cove",NULL,"turtles surfacing basking",Karrmann
9/6/2003,423.009,bask-m,Cp,4360050227,R,F,worn,380,143,104,53,136,UPR,"south cove",NULL,"turtles surfacing basking",Karrmann
9/14/2003,423.01,bask-m,Cp,4360050227,R,F,worn,387,144,104,53,137,UPR,"south cove",NULL,"specimens redder in pigment today than in past - more like TMR                                                                turtles surfacing basking",Karrmann
9/21/2003,423.011,bask-m,Cp,4360050227,R,F,worn,382,144,104,55,137,UPR,"south cove",NULL,NULL,Karrmann
9/28/2003,423.012,bask-m,Cp,4360050227,R,F,worn,390,144,104,54,137,UPR,"south cove",NULL,NULL,Karrmann
5/30/2004,423.013,bask-m,Cp,4360050227,R,F,worn,397,144,104,54,137,UPR,"S COVE",NULL,NULL,Karrmann
6/18/2004,423.014,bask-m,Cp,4360050227,R,F,worn,359,144,104,52,137,UPR,"south cove",NULL,NULL,Karrmann
6/21/2004,423.015,bask-m,Cp,4360050227,R,F,worn,367,143,105,53,137,UPR,"south cove",NULL,NULL,Karrmann
6/25/2004,423.016,bask-m,Cp,4360050227,R,F,worn,366,145,105,54,137,UPR,"south cove",NULL,NULL,Karrmann
6/27/2004,423.017,bask-m,Cp,4360050227,R,F,worn,363,144,105,52,137,UPR,"south cove",NULL,-,Karrmann
7/2/2004,423.018,bask-m,Cp,4360050227,R,F,worn,354,145,105,52,138,UPR,"south cove",NULL,NULL,Karrmann
7/5/2004,423.019,bask-m,Cp,4360050227,R,F,worn,386,144,105,52,137,UPR,"south cove",NULL,NULL,Karrmann
7/9/2004,423.02,bask-m,Cp,4360050227,R,F,worn,381,144,106,53,137,UPR,"south cove",NULL,"  basking on top of trap",Karrmann
7/16/2004,423.021,bask-m,Cp,4360050227,R,F,worn,373,144,105,53,137,UPR,"south cove",NULL,NULL,Karrmann
7/21/2004,423.022,bask-m,Cp,4360050227,R,F,worn,365,144,104,52,137,UPR,"south cove",NULL,NULL,Karrmann
7/27/2004,423.023,bask-m,Cp,4360050227,R,F,worn,366,144,105,52,138,UPR,"south cove",NULL,NULL,Karrmann
7/31/2004,423.024,bask-m,Cp,4360050227,R,F,worn,370,144,106,53,137,UPR,"south cove",NULL,NULL,Karrmann
8/3/2004,423.025,bask-m,Cp,4360050227,R,F,worn,373,144,105,53,137,UPR,"south cove",NULL,NULL,Karrmann
8/24/2004,423.026,bask-m,Cp,4360050227,R,F,worn,403,143,103,54,136,UPR,"South End",NULL,NULL,Munson
9/4/2004,423.027,bask-m,Cp,4360050227,R,F,worn,385,144,105,54,136,UPR,"south cove",NULL,shedding,Karrmann
8/24/2003,424.001,bask-m,Cp,4315312053,N,F,worn,315,139,102,50,127,UPR,"south cove",NULL,NULL,Karrmann
7/21/2004,424.002,bask-m,Cp,4315312053,R,F,worn,307,138,102,49,127,UPR,"south cove",NULL,NULL,Karrmann
7/24/2004,424.003,bask-m,Cp,4315312053,R,F,1,307,138,102,49,127,UPR,"south cove",NULL,NULL,Karrmann
9/16/2004,424.004,bask-m,Cp,4315312053,R,F,worn,313,137,101,48,126,UPR,"south cove",NULL,NULL,Karrmann
9/15/2002,425.001,bask-p,Cp,115123394A,*,M,worn,253,129,94,43,118,UPR,Dam,NULL,Shedding,Karrmann
6/21/2004,425.002,bask-m,Cp,115123394A,N,M,worn,255,129,97,42,119,UPR,"south cove",NULL,(new)?,Karrmann
7/2/2004,425.003,bask-m,Cp,115123394A,R,M,worn,248,130,97,43,120,UPR,"south cove",NULL,NULL,Karrmann
7/5/2004,425.004,bask-m,Cp,115123394A,R,M,worn,259,129,96,42,120,UPR,"south cove",NULL,NULL,Karrmann
7/7/2004,425.005,bask-m,Cp,115123394A,R,M,worn,250,130,96,42,119,UPR,"south cove",NULL,NULL,Karrmann
